region_id	chrom	start	end	window_size	reference_length	graph_bp	node_count	edge_count	path_count	step_count	mean_degree	max_degree	node_density	edge_node_ratio	sequence_inflation	log10_node_density	log10_edge_node_ratio	log10_sequence_inflation	log10_max_degree	z_log10_node_density	z_log10_edge_node_ratio	z_log10_sequence_inflation	z_log10_max_degree	complexity_score
cand_chr21_343	chr21	43334199	43434199	100000	100000	97883	3856	4131	72702	2544389	2.14263	18.0	0.03856	1.071317427385892	0.97883	-1.4138629747692069	0.029918169745792936	-0.009292728495978148	1.2787536009528289	1.2600730658003119	0.17263144346294026	-1.0076183967497216	0.7940680105612778	0.3047885307687021
cand_chr21_217	chr21	30534199	30634199	100000	100000	99644	2746	2932	50034	1731370	2.13547	31.0	0.02746	1.0677348871085215	0.99644	-1.5612994670992637	0.02846343306835403	-0.001548846941839223	1.505149978319906	-0.642084518343136	0.04330281325950565	-0.08876752783400466	1.9648687771940068	0.31932988606909296
cand_chr21_200	chr21	28834199	28934199	100000	100000	99716	3456	3758	89419	1499801	2.17477	12.0	0.03456	1.0873842592592593	0.99716	-1.4614262661931443	0.036383041957651144	-0.0012351510744982004	1.1139433523068367	0.6464334296488247	0.7473698690258609	-0.05154592026337871	-0.05824229452277647	0.32100377097213256
cand_chr21_101	chr21	18934199	19034199	100000	100000	100124	3233	3401	65652	1427876	2.10393	24.0	0.03233	1.0519641200123724	1.00124	-1.490394295388444	0.02200092732116604	0.0005381915477179623	1.3979400086720377	0.2727012853152825	-0.5312252294630214	0.15887018668723718	1.4104362544029008	0.3276956242355997
cand_chr21_236	chr21	32434199	32534199	100000	100000	100256	3147	3470	58796	1418477	2.20527	11.0	0.03147	1.1026374324753734	1.00256	-1.5021032570867798	0.04243273187765342	0.0011103732016110842	1.0791812460476249	0.12163766500698589	1.2851978640461346	0.22676244539260515	-0.23801328349078352	0.3488961727387355
cand_chr21_206	chr21	29434199	29534199	100000	100000	100116	3269	3495	65665	1443898	2.13827	19.0	0.03269	1.0691342918323647	1.00116	-1.485585079419631	0.029032259501331266	0.0005034896314468037	1.3010299956639813	0.3347475703583533	0.09387247616919825	0.1547526281094265	0.909269588912254	0.373160565887308
cand_chr21_247	chr21	33534199	33634199	100000	100000	100233	2204	2461	29154	985382	2.23321	24.0	0.02204	1.116606170598911	1.00233	-1.6567884098202526	0.04790002352305505	0.0010107291001632038	1.3979400086720377	-1.8740387905049647	1.7712496357436072	0.2149391667748201	1.4104362544029008	0.38064656660409085
cand_chr21_186	chr21	27434199	27534199	100000	100000	100075	2786	3001	58006	1227769	2.15434	26.0	0.02786	1.0771715721464463	1.00075	-1.5550188879120552	0.03228488333690787	0.00032559877714274466	1.4313637641589874	-0.5610553840700695	0.38303641335866956	0.13364497493747413	1.5832860102292334	0.3847280036138269
cand_chr21_181	chr21	26934199	27034199	100000	100000	100086	2670	2882	52736	1168976	2.1588	28.0	0.0267	1.0794007490636703	1.00086	-1.5734887386354248	0.033182715113395246	0.0003733327443566119	1.462397997898956	-0.7993448745227164	0.46285522566128656	0.13930885253485473	1.7437784398218745	0.3866494108738249
cand_chr21_048	chr21	13634199	13734199	100000	100000	97899	4087	4477	113804	2302337	2.19085	12.0	0.04087	1.09542451676046	0.97899	-1.3885953622884066	0.03958245667185158	-0.009221744322500261	1.1139433523068367	1.5860641413744392	1.0318034224361712	-0.9991957641173103	-0.05824229452277647	0.39010737629263087
cand_chr21_150	chr21	23834199	23934199	100000	100000	100161	4118	4374	76542	1862574	2.12433	12.0	0.04118	1.0621661000485674	1.00161	-1.3853136577179874	0.02619243641960573	0.0006986518519166541	1.1139433523068367	1.628403179280786	-0.158592753363783	0.17790961657891022	-0.05824229452277647	0.3973694369932842
cand_chr21_243	chr21	33134199	33234199	100000	100000	100078	3323	3589	81686	1472014	2.1601	16.0	0.03323	1.0800481492627143	1.00078	-1.4784696587212889	0.03344311705452877	0.0003386176521614175	1.2304489213782739	0.42654744454027294	0.4860054128198341	0.1351897305667514	0.5442620881540513	0.3980011690202274
cand_chr21_052	chr21	14034199	14134199	100000	100000	100093	4259	4552	200859	2138883	2.13759	10.0	0.04259	1.0687954918995068	1.00093	-1.370692359926251	0.02889461331326587	0.00040370617388281124	1.0413926851582251	1.8170404158633697	0.08163548975694807	0.14291281418083082	-0.43343547431286433	0.402038311372071
cand_chr21_278	chr21	36634199	36734199	100000	100000	100046	3182	3388	69239	1402912	2.12948	24.0	0.03182	1.0647391577624137	1.00046	-1.4972998246894373	0.027243226348106626	0.0001997295274052389	1.3979400086720377	0.18360933307998362	-0.06517569432335545	0.11870994930691528	1.4104362544029008	0.41189496061661107
cand_chr21_229	chr21	31734199	31834199	100000	100000	98904	2706	2990	58273	2017350	2.2099	25.0	0.02706	1.1049519586104952	0.98904	-1.5676722077383958	0.04334339606282549	-0.0047861437638057	1.414973347970818	-0.724302677137687	1.3661574998827557	-0.4728892343717468	1.498523559249623	0.41687228690573624
cand_chr21_316	chr21	40434199	40534199	100000	100000	100155	3556	3842	67072	1552132	2.16085	14.0	0.03556	1.0804274465691788	1.00155	-1.449038247701824	0.03359560822749873	0.0006726352891638379	1.1760912590556813	0.8062579273249023	0.49956214430545215	0.1748226192992516	0.2631533819998633	0.43594901823236737
cand_chr21_223	chr21	31134199	31234199	100000	100000	100127	3106	3394	46737	1379418	2.18545	17.0	0.03106	1.0927237604636189	1.00127	-1.5077985486074603	0.03851038658911729	0.0005512040514838937	1.255272505103306	0.04815964210531281	0.9364945205349665	0.1604141863350242	0.6726363633692244	0.45442617808613195
cand_chr21_151	chr21	23934199	24034199	100000	100000	100031	3820	4023	90921	1673858	2.10628	20.0	0.0382	1.0531413612565446	1.00031	-1.4179366370882913	0.022486669659552642	0.00013461042585185323	1.3222192947339193	1.207516554498217	-0.4880418876049272	0.11098323724048925	1.0188492910435714	0.4623267987943376
cand_chr21_360	chr21	45034199	45134199	100000	100000	99791	2941	3268	58962	1409809	2.22237	16.0	0.02941	1.111186671200272	0.99791	-1.5315049754929306	0.045787023353308545	-0.0009086253117218358	1.2304489213782739	-0.25768973738339485	1.583400231922951	-0.012801980450653687	0.5442620881540513	0.46429265056073843
cand_chr21_226	chr21	31434199	31534199	100000	100000	99999	3084	3313	80239	1345284	2.14851	26.0	0.03084	1.074254215304799	0.99999	-1.5108856306210807	0.031107066503040605	-4.342966533881614e-06	1.4313637641589874	0.008331534611169953	0.2783264406763475	0.09449571164498496	1.5832860102292334	0.491109924290434
cand_chr21_126	chr21	21434199	21534199	100000	100000	100054	3273	3519	64350	1472151	2.15032	22.0	0.03273	1.075160403299725	1.00054	-1.4850539946919956	0.031473261527187386	0.00023445572287830862	1.3617278360175928	0.3415993804260601	0.31088181760105277	0.12283038873531965	1.22316629894545	0.4996194714269706
cand_chr21_303	chr21	39134199	39234199	100000	100000	100120	2874	3148	80425	1236387	2.19068	23.0	0.02874	1.095337508698678	1.0012	-1.5415132362017931	0.039547959888820206	0.0005208409361856701	1.380211241711606	-0.38681169837545454	1.0287365982025733	0.15681144852457182	1.318752570281615	0.5293722296583264
cand_chr21_084	chr21	17234199	17334199	100000	100000	100105	5395	5592	381557	4510376	2.07303	12.0	0.05395	1.0365152919369789	1.00105	-1.2680085509810706	0.015575713718695603	0.0004557699686167853	1.1139433523068367	3.1418195317186184	-1.1024379354181	0.14909044779982555	-0.05824229452277647	0.5325574373943919
cand_chr21_075	chr21	16334199	16434199	100000	100000	100124	3370	3618	81968	1469125	2.14718	22.0	0.0337	1.0735905044510383	1.00124	-1.4723700991286615	0.03083866165245621	0.0005381915477179623	1.3617278360175928	0.50524114754209	0.2544647808966895	0.15887018668723718	1.22316629894545	0.5354356035178667
cand_chr21_086	chr21	17434199	17534199	100000	100000	99975	3450	3740	80918	1530079	2.16812	18.0	0.0345	1.0840579710144929	0.99975	-1.4621809049267258	0.03505250712720609	-0.0001085871944407351	1.2787536009528289	0.6366974289634785	0.6290829998432114	0.0821266046639432	0.7940680105612778	0.5354937610079777
cand_chr21_358	chr21	44834199	44934199	100000	100000	99652	4184	4510	94733	1899080	2.15583	13.0	0.04184	1.0779158699808795	0.99652	-1.378408324140782	0.0325848660187427	-0.001513980653934892	1.146128035678238	1.7174926063780953	0.4097053974628945	-0.08463046572725832	0.10819964418356232	0.5376917955743235
cand_chr21_085	chr21	17334199	17434199	100000	100000	100126	5357	5625	363627	4308152	2.10006	10.0	0.05357	1.050028000746687	1.00126	-1.2710783536271406	0.021200880410540853	0.0005468665935490841	1.0413926851582251	3.1022143546504215	-0.6023507964844047	0.15989952492595927	-0.43343547431286433	0.556581902194778
cand_chr21_121	chr21	20934199	21034199	100000	100000	100102	3348	3567	69127	1478436	2.13082	27.0	0.03348	1.0654121863799284	1.00102	-1.4752145506787775	0.027517660017131674	0.00044275460506000493	1.4471580313422192	0.46854334631748246	-0.040778062059627224	0.14754610882333258	1.664965497955962	0.5600692227592874
cand_chr21_335	chr21	42334199	42434199	100000	100000	99810	3628	3836	66540	1655388	2.11466	27.0	0.03628	1.0573318632855568	0.9981	-1.4403327216119424	0.02421132011056837	-0.0008259444115150663	1.4471580313422192	0.918572607456852	-0.33471745173363404	-0.0029914717972615284	1.664965497955962	0.5614572954704796
cand_chr21_073	chr21	16134199	16234199	100000	100000	100105	3204	3429	74118	1398907	2.14045	28.0	0.03204	1.0702247191011236	1.00105	-1.4943074925878	0.02947497770274413	0.0004557699686167853	1.462397997898956	0.2222150209354938	0.13323089714175157	0.14909044779982555	1.7437784398218745	0.5620787014247364
cand_chr21_315	chr21	40334199	40434199	100000	100000	99870	3037	3314	74942	1535150	2.18242	26.0	0.03037	1.09120842937109	0.9987	-1.5175552080817347	0.03790771216505276	-0.0005649501236701671	1.4313637641589874	-0.07771627586857566	0.8829157121281214	0.027976825753744904	1.5832860102292334	0.604115568060631
cand_chr21_145	chr21	23334199	23434199	100000	100000	99654	3538	3831	83068	1680105	2.16563	22.0	0.03538	1.082815149802148	0.99654	-1.4512421714262957	0.03455432340937341	-0.0015052645193093762	1.3617278360175928	0.7778239205120382	0.5847935976330572	-0.08359625209443733	1.22316629894545	0.625546891249027
cand_chr21_330	chr21	41834199	41934199	100000	100000	99792	3459	3819	78154	1649817	2.20815	16.0	0.03459	1.1040763226366002	0.99792	-1.4610494379856385	0.04299909635895637	-0.0009042732929435858	1.2304489213782739	0.651295093281067	1.3355486551540774	-0.012285591323576293	0.5442620881540513	0.6297050613164049
cand_chr21_351	chr21	44134199	44234199	100000	100000	98766	3744	4136	90496	2117445	2.2094	17.0	0.03744	1.1047008547008548	0.98766	-1.4266641599339325	0.043244690019818496	-0.005392534700614631	1.255272505103306	1.0949180823746558	1.3573823603452213	-0.5448405982057791	0.6726363633692244	0.6450240519708306
cand_chr21_340	chr21	42834199	42934199	100000	100000	99884	3677	4074	86402	1670869	2.21594	14.0	0.03677	1.107968452542834	0.99884	-1.4345063701311376	0.04452739479528297	-0.0005040740184948285	1.1760912590556813	0.9937415054816926	1.471417054141681	0.035200084754480526	0.2631533819998633	0.6908780065944293
cand_chr21_304	chr21	39234199	39334199	100000	100000	100138	3339	3633	70852	1476929	2.1761	24.0	0.03339	1.0880503144654088	1.00138	-1.4763835809456292	0.036648978808343925	0.0005989132298798471	1.3979400086720377	0.4534610573058372	0.7710121193066902	0.16607512261328464	1.4104362544029008	0.7002461384071782
cand_chr21_365	chr21	45534199	45634199	100000	100000	96701	3216	3531	66666	2743548	2.1959	52.0	0.03216	1.0979477611940298	0.96701	-1.4926839599235864	0.040581677486683454	-0.014569034787356714	1.724275869600789	0.24316109013134146	1.120635897245615	-1.633678930682791	3.0980704851204774	0.7070471354536607
cand_chr21_329	chr21	41734199	41834199	100000	100000	97950	3708	4072	71767	2158610	2.19633	27.0	0.03708	1.0981661272923409	0.9795	-1.4308602745275405	0.040668043856242855	-0.00899555966924482	1.4471580313422192	1.0407817483366861	1.1283140182719065	-0.9723578064695615	1.664965497955962	0.7154258645237483
cand_chr21_083	chr21	17134199	17234199	100000	100000	100154	5049	5234	363847	4044209	2.07328	20.0	0.05049	1.03664091899386	1.00154	-1.2967946293045136	0.015628347608375778	0.0006682990438438566	1.3222192947339193	2.7704348335659628	-1.0977586907409123	0.17430810177309355	1.0188492910435714	0.7164583839104288
cand_chr21_345	chr21	43534199	43634199	100000	100000	97880	2516	2908	42568	1694905	2.31161	31.0	0.02516	1.1558028616852147	0.9788	-1.5992893632267686	0.06288376541376896	-0.009306039320248418	1.505149978319906	-1.132212626369371	3.103330447412861	-1.009197793640185	1.9648687771940068	0.7316972011493279
cand_chr21_289	chr21	37734199	37834199	100000	100000	99643	2807	3198	65933	1483007	2.27859	21.0	0.02807	1.1392946205913788	0.99643	-1.551757587365561	0.056636046775776785	-0.0015532054246494907	1.3424226808222062	-0.5189795894642271	2.5478973536583873	-0.08928468395130455	1.1233303794595342	0.7657408649255975
cand_chr21_149	chr21	23734199	23834199	100000	100000	100144	3799	4119	101414	1657513	2.16847	21.0	0.03799	1.0842326928138983	1.00144	-1.4203307064452797	0.03512249840169718	0.0006249342092210406	1.3424226808222062	1.1766293764841986	0.6353053463314163	0.16916264394358116	1.1233303794595342	0.7761069365546825
cand_chr21_251	chr21	33934199	34034199	100000	100000	99883	3112	3477	78766	1406934	2.23458	22.0	0.03112	1.1172879177377892	0.99883	-1.5069604116823487	0.04816510236560712	-0.0005084220287458199	1.3617278360175928	0.0589728979245213	1.7948156076028758	0.03468417125951719	1.22316629894545	0.7779097439330911
cand_chr21_359	chr21	44934199	45034199	100000	100000	99010	4534	4881	108291	2536579	2.15307	21.0	0.04534	1.076532862814292	0.9901	-1.3435184842095014	0.032027291866022656	-0.004320939488377827	1.3424226808222062	2.1676252199936386	0.3601360819115223	-0.41769038483979043	1.1233303794595342	0.8083503241312261
cand_chr21_363	chr21	45334199	45434199	100000	100000	98741	4176	4577	118115	2311538	2.19205	23.0	0.04176	1.0960249042145591	0.98741	-1.3792395100057944	0.03982042243309368	-0.005502478774551913	1.380211241711606	1.70676902992847	1.0529589940348327	-0.5578860208614772	1.318752570281615	0.8801486433458601
cand_chr21_260	chr21	34834199	34934199	100000	100000	100071	2810	3071	55809	1344224	2.18577	49.0	0.0281	1.09288256227758	1.00071	-1.5512936800949202	0.038573496537988965	0.0003082396700124894	1.6989700043360187	-0.5129944719452	0.9421051051626612	0.13158522872897085	2.9672021081752993	0.8819744925304328
cand_chr21_326	chr21	41434199	41534199	100000	100000	98626	3204	3483	89475	2180997	2.17416	57.0	0.03204	1.0870786516853932	0.98626	-1.4943074925878	0.0362609670460362	-0.006008580312001882	1.7634279935629373	0.2222150209354938	0.736517196273318	-0.617937538203828	3.300544293594274	0.9103347431498146
cand_chr21_276	chr21	36434199	36534199	100000	100000	100195	4323	4717	133036	1861490	2.18228	17.0	0.04323	1.0911404117510988	1.00195	-1.3642147644663483	0.03788064071205009	0.0008460496091732548	1.255272505103306	1.9006113631664572	0.8805090126967058	0.19539910894583154	0.6726363633692244	0.9122889620445547
cand_chr21_364	chr21	45434199	45534199	100000	100000	96970	5309	5866	89525	3855136	2.20983	22.0	0.05309	1.1049161800715763	0.9697	-1.274987274658843	0.043329333303376266	-0.013362604389846126	1.3617278360175928	3.0517832594123067	1.3649072960179227	-1.4905298379069007	1.22316629894545	1.0373317541171945
cand_chr21_114	chr21	20234199	20334199	100000	100000	99327	3472	3822	75134	1968462	2.20161	40.0	0.03472	1.1008064516129032	0.99327	-1.4594202834955456	0.04171096621453978	-0.0029326814428083897	1.6127838567197355	0.6723136926800142	1.2210316365865386	-0.2529665183223676	2.5214935289313103	1.0404680849688739
cand_chr21_334	chr21	42234199	42334199	100000	100000	99505	3729	4165	56618	1842944	2.23384	26.0	0.03729	1.11692142665594	0.99505	-1.4284076166386928	0.04802262238149921	-0.002155095959282231	1.4313637641589874	1.0724248085509578	1.7821488882839374	-0.1607020522146205	1.5832860102292334	1.069289413712377
cand_chr21_042	chr21	13034199	13134199	100000	100000	97618	5705	6355	120725	3303720	2.22787	15.0	0.05705	1.1139351446099912	0.97618	-1.2437443512457667	0.04685990613579353	-0.01047009442444308	1.2041199826559248	3.4548650391114353	1.6787813842507473	-1.1473188426873993	0.4081029234216071	1.0986076260240976
cand_chr21_117	chr21	20534199	20634199	100000	100000	99317	3465	3775	82923	2009496	2.17893	56.0	0.03465	1.0894660894660897	0.99317	-1.4602967610521744	0.03721371701738159	-0.0029764073527044927	1.7558748556724915	0.6610057837266411	0.8212183319712152	-0.2581548195665532	3.2614835111936866	1.1213882018312473
cand_chr21_353	chr21	44334199	44434199	100000	100000	96026	4835	5610	86865	5328470	2.32058	22.0	0.04835	1.1602895553257495	0.96026	-1.3156035215809796	0.06456638283714085	-0.01761116146327509	1.3617278360175928	2.5277711854582465	3.252918073748252	-1.9946427083409448	1.22316629894545	1.252303212452751
cand_chr21_046	chr21	13434199	13534199	100000	100000	98328	3347	3773	59102	1906154	2.25456	54.0	0.03347	1.127278159545862	0.98328	-1.475344287642223	0.05203109284321844	-0.0073227943352516455	1.7403626894942439	0.46686953988692115	2.1385089100424794	-0.7738757054862097	3.1812628987225806	1.2531914107914428
cand_chr21_244	chr21	33234199	33334199	100000	100000	97817	2895	3353	82844	4001353	2.31641	66.0	0.02895	1.1582037996545769	0.97817	-1.538351431936545	0.06378498536536506	-0.009585660911842462	1.8260748027008264	-0.3460195588740946	3.1834504743974867	-1.0423763153682788	3.6245200259745265	1.35489365653241
cand_chr21_284	chr21	37234199	37334199	100000	100000	99629	2913	3301	74418	1477659	2.26639	93.0	0.02913	1.1331960178510128	0.99629	-1.5356595153723327	0.054305039702644255	-0.0016142287772193484	1.9731278535996986	-0.3112896936448339	2.340666755545274	-0.09652541460310476	4.384999618140997	1.579462816359583
cand_chr21_354	chr21	44434199	44534199	100000	100000	97780	3982	4770	51612	2670493	2.39578	28.0	0.03982	1.1978905072827726	0.9778	-1.3998987443086093	0.07841712334872321	-0.009749967072183214	1.462397997898956	1.4402331229040144	4.484273084896925	-1.061872075620011	1.7437784398218745	1.6516031430007008
cand_chr21_195	chr21	28334199	28434199	100000	100000	100028	3051	3674	88377	1359885	2.40839	30.0	0.03051	1.204195345788266	1.00028	-1.515557792357593	0.0806969443273824	0.00012158543376645537	1.4913616938342726	-0.05194653997538693	4.6869531498542	0.1094377557901833	1.893563157227504	1.659501880724125
cand_chr21_313	chr21	40134199	40234199	100000	100000	99112	3673	4243	108358	2227670	2.31037	78.0	0.03673	1.1551864960522733	0.99112	-1.4349790716547062	0.0626521034213221	-0.003873760062893236	1.8976270912904414	0.987642928569816	3.082735291864782	-0.3646302752816663	3.9945501267619514	1.9250745179787208
cand_chr21_081	chr21	16934199	17034199	100000	100000	99500	3593	4472	83399	1759162	2.48928	30.0	0.03593	1.2446423601447258	0.995	-1.4445427827953505	0.09504457767371739	-0.002176919254274547	1.4913616938342726	0.864256340953439	5.9624828014536755	-0.1632914969815767	1.893563157227504	2.1392527006632602
cand_chr21_347	chr21	43734199	43834199	100000	100000	99659	4157	5339	95910	2024767	2.56868	45.0	0.04157	1.2843396680298291	0.99659	-1.3812199754937853	0.10867989635169406	-0.0014834749480323241	1.662757831681574	1.6812179781598007	7.174686435526199	-0.08101080881754225	2.7799321527178495	2.888706439396577
